System	SubSystem	Emulator	Name	Year	ROM	Players	Joystick	Ways	Buttons	LightGun	Stick	TrackBall	Other Input	Vertical	Manufacturer	Genre	SubGenre	Sub2Genre	CameraGenre	GraphicsGenre	FWA MAX 2 	FUA
arcade	none		DoDonPachi	1997	ddonpach	2	single	8	3	no	no	no	none	yes	Cave	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		DoDonPachi 2: Bee Storm	2001	ddp2	4	single	8	4	no	no	no	none	yes	IGS	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		DoDonPachi Dai-Fukkatsu Black Label	2010	dfkbl	2	single	8	4	no	no	no	none	yes	Cave	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		DoDonPachi Dai-Fukkatsu Ver 1.5	2008	ddpdfk	2	single	8	4	no	no	no	none	yes	Cave	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		DoDonPachi Dai-Ou-Jou	2002	ddpdoj	2	single	8	3	no	no	no	none	yes	Cave	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Dogyuun	1992	dogyuun	2	single	8	3	no	no	no	none	yes	Toaplan	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		DonPachi	1995	donpachi	2	single	8	3	no	no	no	none	yes	Cave	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Donkey Kong	1981	dkong	2	single	4	1	no	no	no	none	yes	Nintendo	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Donkey Kong 2: Jumpman Returns	2006	dkongx11	2	single	4	1	no	no	no	none	yes	Other	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Donkey Kong 2: Jumpman Returns	2006	dkongx	2	single	4	1	no	no	no	none	yes	Other	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Donkey Kong 3	1983	dkong3	2	single	4	1	no	no	no	none	yes	Nintendo	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Donkey Kong Junior	1982	dkongjr	2	single	4	1	no	no	no	none	yes	Nintendo	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Double Dragon	1987	ddragon	2	single	8	3	no	no	no	none	no	Technos Japan	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	neogeo		Double Dragon	1995	doubledr	2	single	8	4	no	no	no	none	no	Technos Japan	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	none		Double Dragon 2: The Revenge	1988	ddragon2	2	single	8	3	no	no	no	none	no	Technos Japan	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Double Dribble	1986	ddribble	2	single	8	3	no	no	no	none	no	Konami	Sports	Basketball	other	unknown	unknown	yes	yes
arcade	none		Dragon Blaze	2000	dragnblz	2	single	8	3	no	no	no	none	yes	Psikyo	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Dragon Breed	1989	dbreed	2	single	8	4	no	no	no	none	no	Irem	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Dragon Buster	1984	drgnbstr	2	single	4	2	no	no	no	none	no	Namco	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Dragon Gun	1993	dragngun	2	none	none	2	yes	no	no	none	no	Data East	Shooter	Gunner	other	1st Person	unknown	yes	yes
arcade	none		Dragon Saber	1990	dsaber	2	single	8	3	no	no	no	none	yes	Namco	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Dragon Spirit	1987	dspirit	2	single	8	3	no	no	no	none	yes	Namco	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	daphne		Dragon's Lair	1983	lair	1	single	8	1	no	no	no	none	no	Other	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Drift Out	1991	driftout	2	single	8	2	no	no	no	dial	yes	Visco	Driving	Race	other	unknown	unknown	yes	yes
arcade	none		Dungeons & Dragons: Shadow over Mystara	1996	ddsom	4	single	8	4	no	no	no	none	no	Capcom	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Dungeons & Dragons: Tower of Doom	1993	ddtod	4	single	8	4	no	no	no	none	no	Capcom	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Dyna Gear	1993	dynagear	2	single	8	3	no	no	no	none	no	Sammy	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Dynamite Duke	1989	dynduke	2	single	8	3	no	no	no	none	no	Seibu Kaihatsu	Shooter	other	other	3rd Person	unknown	yes	yes
arcade	none		Dynamite Dux	1988	ddux	2	single	8	3	no	no	no	none	no	SEGA	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Dynasty Wars	1989	dynwar	2	single	8	3	no	no	no	none	no	Capcom	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		E-Swat: Cyber Police	1989	eswat	2	single	8	3	no	no	no	none	no	SEGA	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		ESP Ra.De.	1998	esprade	2	single	8	3	no	no	no	none	yes	Cave	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Eco Fighters	1993	ecofghtr	2	single	8	3	no	no	no	dial	no	Capcom	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	neogeo		Eight Man	1991	eightman	2	single	8	4	no	no	no	none	no	SNK	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Elevator Action	1983	elevator	2	single	8	2	no	no	no	none	no	Taito	Platform	Shooter	other	unknown	unknown	yes	yes
arcade	none		Elevator Action Returns	1994	elvactr	4	single	8	4	no	no	no	dial	no	Taito	Platform	Shooter	other	unknown	unknown	yes	yes
arcade	none		Empire City: 1931	1986	empcity	2	single	8	2	no	no	no	none	no	Seibu Kaihatsu	Shooter	other	Gunner	1st Person	unknown	yes	yes
arcade	none		Empire Strikes Back, The	1985	esb	1	none	none	4	no	yes	no	none	no	Atari	Shooter	Flying	other	1st Person	unknown	yes	yes
arcade	none		Enduro Racer	1986	enduror	1	none	none	0	no	yes	no	pedal	no	SEGA	Driving	Motorbike	other	unknown	unknown	yes	yes
arcade	none		Escape from the Planet of the Robot Monsters	1989	eprom	2	none	none	3	no	yes	no	none	no	Atari	Maze	Shooter	other	unknown	unknown	yes	yes
arcade	none		Espgaluda	2003	espgal	2	single	8	4	no	no	no	none	yes	Cave	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Espgaluda 2	2005	espgal2	2	single	8	4	no	no	no	none	yes	Cave	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Exciting Hour	1985	excthour	2	single	8	2	no	no	no	none	yes	Technos Japan	Sports	Wrestling	Versus	unknown	unknown	yes	yes
arcade	none		Exed Exes	1985	exedexes	2	single	8	2	no	no	no	none	yes	Capcom	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Exerion	1983	exerion	2	single	8	2	no	no	no	none	yes	Jaleco	Shooter	Gallery	other	unknown	unknown	yes	yes
arcade	none		Express Raider	1986	exprraid	2	single	8	2	no	no	no	none	no	Data East	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Eyes	1982	eyes	2	single	4	1	no	no	no	none	yes	Other	Maze	Collect	other	unknown	unknown	yes	yes
arcade	none		Fantasy	1981	fantasyu	2	single	8	0	no	no	no	none	yes	SNK	Maze	Fighter	other	unknown	unknown	yes	yes
arcade	none		Fantasy Zone	1986	fantzone	2	single	8	3	no	no	no	none	no	SEGA	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	neogeo		Far East of Eden: Kabuki Klash	1995	kabukikl	2	single	8	4	no	no	no	none	no	Other	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	neogeo		Fatal Fury Special	1993	fatfursp	2	single	8	4	no	no	no	none	no	SNK	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	none		Fighting Hawk	1988	fhawk	2	single	8	2	no	no	no	none	yes	Taito	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Fighting Soccer	1988	fsoccer	4	single	8	2	no	no	no	dial	no	SNK	Sports	Soccer	other	unknown	unknown	yes	yes
arcade	none		Final Blow	1988	finalb	2	single	8	5	no	no	no	none	no	Taito	Sports	Boxing	Versus	unknown	unknown	yes	yes
arcade	none		Final Fight	1989	ffight	2	single	8	3	no	no	no	none	no	Capcom	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Final Round, The	1988	fround	2	single	8	3	no	no	no	none	no	Konami	Sports	Boxing	Versus	unknown	unknown	yes	yes
arcade	none		Fire Shark	1990	fireshrk	2	single	8	2	no	no	no	none	yes	Toaplan	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		FixEight	1992	fixeight	3	single	8	2	no	no	no	none	yes	Toaplan	Shooter	Walking	other	unknown	unknown	yes	yes
arcade	none		Flicky	1984	flicky	2	single	2	1	no	no	no	none	no	SEGA	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Flying Shark	1987	fshark	2	single	8	2	no	no	no	none	yes	Toaplan	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Food Fight	1982	foodf2	2	none	none	1	no	yes	no	none	no	Atari	Fighter	Beat Em Up	other	unknown	unknown	yes	yes
arcade	none		Football Champ	1990	footchmp	4	single	8	2	no	no	no	none	no	Taito	Sports	Soccer	other	unknown	unknown	yes	yes
arcade	neogeo		Football Frenzy	1992	fbfrenzy	2	single	8	4	no	no	no	none	no	SNK	Sports	Football	other	unknown	unknown	yes	yes
arcade	none		Forgotten Worlds	1988	forgottn	2	single	8	1	no	no	no	dial	no	Capcom	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Frogger	1981	frogger	2	single	4	0	no	no	no	none	yes	Konami	Maze	Cross	other	unknown	unknown	yes	yes
arcade	none		Front Line	1982	frontlin	2	twin	8	2	no	no	no	none	yes	Taito	Shooter	Walking	other	unknown	unknown	yes	yes
arcade	none		G-Darius	1997	gdarius	4	single	8	3	no	no	no	none	no	Taito	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		G-LOC Air Battle	1990	gloc	1	none	none	3	no	yes	no	none	no	SEGA	Shooter	Flying	other	1st Person	unknown	yes	yes
arcade	none		G.I. Joe	1992	gijoe	4	single	8	3	no	no	no	none	no	Konami	Shooter	other	other	3rd Person	unknown	yes	yes
arcade	none		GP Rider	1990	gprider	2	none	none	2	no	no	no	pedal/paddle	no	SEGA	Driving	Motorbike	other	unknown	unknown	yes	yes
arcade	none		Gaiapolis	1993	gaiapols	4	single	8	3	no	no	no	none	yes	Konami	Fighter	Beat Em Up	other	Vertical	unknown	yes	yes
arcade	none		Gain Ground	1988	gground	3	single	8	3	no	no	no	none	yes	SEGA	Shooter	Walking	other	unknown	unknown	yes	yes
arcade	none		Galaga	1981	galaga	2	single	2	1	no	no	no	none	yes	Namco	Shooter	Gallery	other	unknown	unknown	yes	yes
