System	Name	Year	ROM	Players	Joystick	Buttons	LightGun	TrackBall	Other Input	Vertical	Manufacturers	Player Legends 2	Retro Arcade 2 Elites	Other CoinOps
megadrive	Contra: Hard Corps	1994	Contra - Hard Corps (USA, Korea)	2	unknown	unknown	unknown	unknown	unknown	No	Konami	Yes	Yes	Yes
megadrive	Disney's Aladdin	1993	Aladdin (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Virgin / SEGA	No	Yes	Yes
megadrive	Disney's Castle of Illusion Starring Mickey Mouse	1990	Castle of Illusion Starring Mickey Mouse (USA, Europe)	1	unknown	unknown	unknown	unknown	unknown	No	SEGA	No	Yes	Yes
megadrive	Earthworm Jim	1994	Earthworm Jim (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Shiny Entertainment / Virgin Interactive Entertainment	No	Yes	Yes
megadrive	Ecco the Dolphin	1992	Ecco the Dolphin (USA, Europe, Korea)	1	unknown	unknown	unknown	unknown	unknown	No	Novotrade / SEGA	Yes	Yes	Yes
megadrive	Gunstar Heroes	1993	Gunstar Heroes (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Treasure / SEGA	Yes	Yes	Yes
megadrive	NHL Hockey '94	1993	NHL '94 (USA, Europe)	4	unknown	unknown	unknown	unknown	unknown	No	High Score Productions / Electronic Arts	No	Yes	Yes
megadrive	Revenge of Shinobi, The	1990	Revenge of Shinobi, The (USA, Europe)	1	unknown	unknown	unknown	unknown	unknown	No	SEGA	Yes	Yes	Yes
megadrive	Rocket Knight Adventures	1993	Rocket Knight Adventures (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Konami	No	Yes	Yes
megadrive	Shinobi 3: Return of the Ninja Master	1993	Shinobi III - Return of the Ninja Master (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Megasoft / SEGA	Yes	Yes	Yes
megadrive	Sonic CD	1993	soniccd	1	unknown	unknown	unknown	unknown	unknown	No	Sonic Team / SEGA	No	Yes	Yes
megadrive	Sonic the Hedgehog	1991	Sonic The Hedgehog (USA, Europe)	1	unknown	unknown	unknown	unknown	unknown	No	SEGA	Yes	Yes	Yes
megadrive	Sonic the Hedgehog 2	1992	Sonic The Hedgehog 2 (World) (Rev A)	2	unknown	unknown	unknown	unknown	unknown	No	SEGA	Yes	Yes	Yes
megadrive	Sonic the Hedgehog 3	1994	Sonic The Hedgehog 3 (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Sonic Team / SEGA	No	Yes	Yes
megadrive	Streets of Rage	1991	Bare Knuckle - Ikari no Tekken ~ Streets of Rage (World) (Rev A)	2	unknown	unknown	unknown	unknown	unknown	No	SEGA	No	Yes	Yes
megadrive	Streets of Rage 2	1992	Streets of Rage 2 (USA)	2	unknown	unknown	unknown	unknown	unknown	No	SEGA	Yes	Yes	Yes
megadrive	Streets of Rage 3	1997	Streets of Rage 3 (USA)	2	unknown	unknown	unknown	unknown	unknown	No	SEGA	No	Yes	Yes
megadrive	ToeJam & Earl	1992	ToeJam & Earl (USA, Europe, Korea)	2	unknown	unknown	unknown	unknown	unknown	No	SEGA	No	Yes	Yes
n64	F-Zero X	1998	F-Zero X (USA)	4	unknown	unknown	unknown	unknown	unknown	No	Nintendo	No	Yes	Yes
n64	Mario Kart 64	1997	Mario Kart 64 (USA)	4	unknown	unknown	unknown	unknown	unknown	No	Nintendo	No	Yes	Yes
n64	Star Fox 64	1997	Star Fox 64 (USA) (Rev 1)	4	unknown	unknown	unknown	unknown	unknown	No	Nintendo	No	Yes	Yes
n64	Super Mario 64	1996	Super Mario 64 (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Nintendo	No	Yes	Yes
psp	Ultimate Ghosts'n Goblins	2006	Ghosts_N_Goblins_EUR_PROPER_PSP-pSyPSP	1	unknown	unknown	unknown	unknown	unknown	No	Capcom	No	Yes	Yes
psx	Castlevania: Symphony of the Night	1997	Castlevania - Symphony of the Night (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Konami	No	Yes	Yes
snes	Axelay	1992	Axelay (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Konami	Yes	Yes	Yes
snes	Contra 3: The Alien Wars	1992	Contra III - The Alien Wars (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Konami	Yes	Yes	Yes
snes	Demon's Crest	1994	Demon's Crest (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Capcom	No	Yes	Yes
snes	Disney's Aladdin	1993	Aladdin (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Capcom	Yes	Yes	Yes
snes	Donkey Kong Country	1994	Donkey Kong Country (USA) (Rev 2)	2	unknown	unknown	unknown	unknown	unknown	No	Rareware / Nintendo	Yes	Yes	Yes
snes	Donkey Kong Country 2: Diddy's Kong Quest	1995	Donkey Kong Country 2 - Diddy's Kong Quest (USA) (En,Fr) (Rev 1)	2	unknown	unknown	unknown	unknown	unknown	No	Rareware / Nintendo	Yes	Yes	Yes
snes	F-Zero	1992	F-Zero (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Nintendo	Yes	Yes	Yes
snes	Final Fight 2	1993	Final Fight 2 (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Capcom	Yes	Yes	Yes
snes	Final Fight 3	1995	Final Fight 3 (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Capcom	No	Yes	Yes
snes	International Superstar Soccer Deluxe	1995	International Superstar Soccer Deluxe (USA)	4	unknown	unknown	unknown	unknown	unknown	No	Konami	No	Yes	Yes
snes	Legend of Zelda, The: A Link to the Past	1992	Legend of Zelda, The - A Link to the Past (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Nintendo	Yes	Yes	Yes
snes	Mega Man X	1994	Mega Man X (USA) (Rev 1)	1	unknown	unknown	unknown	unknown	unknown	No	Capcom	Yes	Yes	Yes
snes	Mega Man X2	1995	Mega Man X2 (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Capcom	No	Yes	Yes
snes	Mega Man X³	1996	Mega Man X3 (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Capcom	Yes	Yes	Yes
snes	Ninja Warriors	1994	Ninjawarriors (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Natsume / Titus	Yes	Yes	Yes
snes	Pocky & Rocky	1993	Pocky & Rocky (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Natsume	Yes	Yes	Yes
snes	Pocky & Rocky 2	1994	Pocky & Rocky 2 (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Natsume	No	Yes	Yes
snes	Pop'n TwinBee	1993	Pop'n TwinBee (Europe)	2	unknown	unknown	unknown	unknown	unknown	No	Konami	No	Yes	Yes
snes	Pop'n TwinBee: Rainbow Bell Adventures	1994	Pop'n TwinBee - Rainbow Bell Adventures (Europe)	2	unknown	unknown	unknown	unknown	unknown	No	Konami	No	Yes	Yes
snes	R-Type 3: The Third Lightning	1994	R-Type III (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Jaleco / Irem	Yes	Yes	Yes
snes	Super Castlevania 4	1991	Super Castlevania IV (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Konami	Yes	Yes	Yes
snes	Super Ghouls'n Ghosts	1991	Super_Ghoulsn_Ghosts_USA_-_Restoration	1	unknown	unknown	unknown	unknown	unknown	No	Capcom	Yes	Yes	Yes
snes	Super Mario All-Stars	1993	Super Mario All-Stars (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Nintendo	Yes	Yes	Yes
snes	Super Mario Kart	1992	Super Mario Kart (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Nintendo	No	Yes	Yes
snes	Super Mario World	1991	Super Mario World (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Nintendo	Yes	Yes	Yes
snes	Super Mario World 2: Yoshi's Island	1995	Super Mario World 2 - Yoshi's Island (USA, Asia) (Rev 1)	1	unknown	unknown	unknown	unknown	unknown	No	Nintendo	Yes	Yes	Yes
snes	Super Metroid	1994	Super Metroid (Japan, USA) (En,Ja)	1	unknown	unknown	unknown	unknown	unknown	No	Nintendo	Yes	Yes	Yes
snes	Super Punch-Out!!	1994	Super Punch-Out!! (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Nintendo	Yes	Yes	Yes
snes	Super Star Wars	1992	Super Star Wars (USA) (Rev 1)	1	unknown	unknown	unknown	unknown	unknown	No	Sculptured Software / JVC	Yes	Yes	Yes
snes	Super Star Wars: Return of the Jedi	1994	Super Star Wars - Return of the Jedi (USA) (Rev 1)	1	unknown	unknown	unknown	unknown	unknown	No	Sculptured Software / JVC	Yes	Yes	Yes
snes	Super Star Wars: The Empire Strikes Back	1993	Super Star Wars - The Empire Strikes Back (USA) (Rev 1)	1	unknown	unknown	unknown	unknown	unknown	No	Sculptured Software / JVC	Yes	Yes	Yes
snes	Wild Guns	1995	Wild Guns (USA)	2	unknown	unknown	unknown	unknown	unknown	No	Natsume / Titus	Yes	Yes	Yes
snes	Zombies Ate My Neighbors	1993	Zombies Ate My Neighbors (USA)	2	unknown	unknown	unknown	unknown	unknown	No	LucasArts / Konami	Yes	Yes	Yes
